,model,feats,body_part,interp,emotion,shuffle,fold,epoch,p,p_std,r,r_std,f,f_std,acc,acc_std
1976,JointBiLSTM,deltas-noatt,full,False,sadness,False,5,52,0.5551359516616314,,0.315180102915952,,0.40207877461706787,,[0.62606911],
1977,JointBiLSTM,deltas-noatt,full,False,sadness,False,6,52,0.0,,0.0,,0.0,,[0.77363897],
1978,JointBiLSTM,deltas-noatt,full,False,sadness,False,7,52,0.10401002506265664,,0.1812227074235808,,0.1321656050955414,,[0.72831505],
1979,JointBiLSTM,deltas-noatt,full,False,sadness,False,average,52,0.2837954425659873,0.2565690093799943,0.17810952969950047,0.14863419720285648,0.20291796250183597,0.16568098884137367,0.6805711604539058,0.09017823436082083
1980,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,0,52,0.1223021582733813,,0.024285714285714285,,0.04052443384982121,,[0.74922118],
1981,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,1,52,0.3375,,0.053019145802650956,,0.09164191769198135,,[0.55599336],
1982,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,2,52,0.0,,0.0,,0.0,,[0.78228925],
1983,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,3,52,0.045454545454545456,,0.002554278416347382,,0.004836759371221282,,[0.78076718],
1984,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,4,52,0.8341543513957307,,0.450354609929078,,0.584916522740357,,[0.64430192],
1985,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,5,52,0.0963855421686747,,0.003430531732418525,,0.006625258799171843,,[0.58963394],
1986,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,6,52,0.0,,0.0,,0.0,,[0.84383954],
1987,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,7,52,0.02666666666666667,,0.056768558951965066,,0.03628750872295883,,[0.65578265],
1988,JointBiLSTM,deltas-noatt,full-head,False,sadness,False,average,52,0.18280790799487484,0.2667852834255945,0.07380160488977178,0.14399984701450738,0.09560405014693894,0.18722673611843124,0.7002286292977051,0.09642549407255142
1989,JointBiLSTM,deltas-noatt,hands,False,sadness,False,0,52,0.2894736842105263,,0.015714285714285715,,0.029810298102981032,,[0.77694704],
1990,JointBiLSTM,deltas-noatt,hands,False,sadness,False,1,52,0.5714285714285714,,0.005891016200294551,,0.011661807580174927,,[0.57818333],
1991,JointBiLSTM,deltas-noatt,hands,False,sadness,False,2,52,0.0,,0.0,,0.0,,[0.89365816],
1992,JointBiLSTM,deltas-noatt,hands,False,sadness,False,3,52,0.0,,0.0,,0.0,,[0.79142248],
1993,JointBiLSTM,deltas-noatt,hands,False,sadness,False,4,52,0.532520325203252,,0.05806737588652482,,0.1047162270183853,,[0.4474593],
1994,JointBiLSTM,deltas-noatt,hands,False,sadness,False,5,52,0.0,,0.0,,0.0,,[0.60109477],
1995,JointBiLSTM,deltas-noatt,hands,False,sadness,False,6,52,0.0,,0.0,,0.0,,[1.],
1996,JointBiLSTM,deltas-noatt,hands,False,sadness,False,7,52,0.0,,0.0,,0.0,,[0.86764706],
1997,JointBiLSTM,deltas-noatt,hands,False,sadness,False,average,52,0.17417782260529371,0.23748689746745014,0.009959084725138137,0.018907657315322884,0.018273541587692656,0.03412982796018492,0.7445515166070182,0.17407167636604837
1998,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,0,45,0.7301927194860813,,0.36666666666666664,,0.48818897637795267,,[0.77725857],
1999,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,1,45,0.4559155990957046,,0.40878378378378377,,0.43106519415746347,,[0.66880962],
2000,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,2,45,0.0,,0.0,,0.0,,[0.52358855],
2001,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,3,45,0.43771991555242784,,0.9983948635634029,,0.608610567514677,,[0.78689398],
2002,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,4,45,0.3928753180661578,,0.6021840873634945,,0.47551586079457964,,[0.57992107],
2003,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,5,45,0.17450980392156862,,0.22139303482587064,,0.19517543859649122,,[0.74888813],
2004,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,6,45,0.544891640866873,,0.7272727272727273,,0.6230088495575221,,[0.8474212],
2005,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,7,45,0.5823244552058111,,0.17056737588652482,,0.2638507953922106,,[0.33100698],
2006,JointBiLSTM,deltas-noatt,full-hh,False,anger,False,average,45,0.41480368152432806,0.21707019905409536,0.4369078174203088,0.3043215411020337,0.3856769602988621,0.20203490232914395,0.6579735124747148,0.16053868030790347
2007,JointBiLSTM,deltas-noatt,head,False,anger,False,0,45,0.0,,0.0,,0.0,,[0.68878505],
2008,JointBiLSTM,deltas-noatt,head,False,anger,False,1,45,0.34451901565995524,,0.20810810810810812,,0.25947767481044653,,[0.63542099],
2009,JointBiLSTM,deltas-noatt,head,False,anger,False,2,45,0.0,,0.0,,0.0,,[0.52358855],
2010,JointBiLSTM,deltas-noatt,head,False,anger,False,3,45,0.09036144578313253,,0.048154093097913325,,0.06282722513089006,,[0.76158764],
2011,JointBiLSTM,deltas-noatt,head,False,anger,False,4,45,0.35622025832766824,,0.40873634945397813,,0.3806756265891755,,[0.57942773],
2012,JointBiLSTM,deltas-noatt,head,False,anger,False,5,45,0.30158730158730157,,0.3072139303482587,,0.3043746149106593,,[0.8068765],
2013,JointBiLSTM,deltas-noatt,head,False,anger,False,6,45,0.0,,0.0,,0.0,,[0.82664756],
2014,JointBiLSTM,deltas-noatt,head,False,anger,False,7,45,0.0,,0.0,,0.0,,[0.29710867],
2015,JointBiLSTM,deltas-noatt,head,False,anger,False,average,45,0.13658600266975718,0.15630915958231614,0.12152656012603227,0.15367334071777003,0.1259193926801464,0.15082614793209,0.6399303360467415,0.16380805408523078
2016,JointBiLSTM,deltas-noatt,full,False,anger,False,0,45,0.7422934648581998,,0.6473118279569893,,0.691556576680069,,[0.83271028],
2017,JointBiLSTM,deltas-noatt,full,False,anger,False,1,45,0.457842248413418,,0.34121621621621623,,0.3910181958962447,,[0.67378681],
2018,JointBiLSTM,deltas-noatt,full,False,anger,False,2,45,0.7693836978131213,,0.31412337662337664,,0.4461095100864554,,[0.6283836],
2019,JointBiLSTM,deltas-noatt,full,False,anger,False,3,45,0.45154019534184825,,0.9646869983948636,,0.6151484135107472,,[0.79968034],
2020,JointBiLSTM,deltas-noatt,full,False,anger,False,4,45,0.31827956989247314,,0.5772230889235569,,0.4103132797338509,,[0.475333],
2021,JointBiLSTM,deltas-noatt,full,False,anger,False,5,45,0.17252657399836469,,0.26243781094527363,,0.20818944252590035,,[0.7254533],
2022,JointBiLSTM,deltas-noatt,full,False,anger,False,6,45,0.5023696682464455,,0.8760330578512396,,0.6385542168674698,,[0.82808023],
2023,JointBiLSTM,deltas-noatt,full,False,anger,False,7,45,0.5542691751085383,,0.13581560283687943,,0.2181714611221874,,[0.31580259],
2024,JointBiLSTM,deltas-noatt,full,False,anger,False,average,45,0.4960630742090511,0.18657681109921256,0.5148559974685494,0.28108315491659935,0.45238263705286563,0.1726328102082391,0.6599037703887041,0.1716238219357988
2025,JointBiLSTM,deltas-noatt,full-head,False,anger,False,0,45,0.4767932489451477,,0.24301075268817204,,0.32193732193732194,,[0.70342679],
2026,JointBiLSTM,deltas-noatt,full-head,False,anger,False,1,45,0.47459252157238735,,0.3344594594594595,,0.3923900118906064,,[0.68208212],
2027,JointBiLSTM,deltas-noatt,full-head,False,anger,False,2,45,0.6719242902208202,,0.1728896103896104,,0.27501613944480313,,[0.56573859],
2028,JointBiLSTM,deltas-noatt,full-head,False,anger,False,3,45,0.4725609756097561,,0.9951845906902087,,0.6408268733850129,,[0.81486414],
2029,JointBiLSTM,deltas-noatt,full-head,False,anger,False,4,45,0.38657171922685657,,0.592823712948518,,0.46798029556650245,,[0.57375432],
2030,JointBiLSTM,deltas-noatt,full-head,False,anger,False,5,45,0.16495901639344263,,0.20024875621890548,,0.1808988764044944,,[0.7505987],
2031,JointBiLSTM,deltas-noatt,full-head,False,anger,False,6,45,0.5981308411214953,,0.7933884297520661,,0.6820603907637655,,[0.8717765],
2032,JointBiLSTM,deltas-noatt,full-head,False,anger,False,7,45,0.5867403314917127,,0.18829787234042553,,0.28510067114093957,,[0.33624128],
2033,JointBiLSTM,deltas-noatt,full-head,False,anger,False,average,45,0.47903411807270224,0.14588111251280203,0.44003789806092075,0.29550688173597905,0.4057763225666808,0.16766404560387352,0.6623103061712171,0.1583170726546953
2034,JointBiLSTM,deltas-noatt,hands,False,anger,False,0,45,0.0,,0.0,,0.0,,[0.71028037],
2035,JointBiLSTM,deltas-noatt,hands,False,anger,False,1,45,0.0,,0.0,,0.0,,[0.69307341],
2036,JointBiLSTM,deltas-noatt,hands,False,anger,False,2,45,0.0,,0.0,,0.0,,[0.52358855],
2037,JointBiLSTM,deltas-noatt,hands,False,anger,False,3,45,0.0,,0.0,,0.0,,[0.83404369],
2038,JointBiLSTM,deltas-noatt,hands,False,anger,False,4,45,0.0,,0.0,,0.0,,[0.68376912],
2039,JointBiLSTM,deltas-noatt,hands,False,anger,False,5,45,0.0,,0.0,,0.0,,[0.86247007],
2040,JointBiLSTM,deltas-noatt,hands,False,anger,False,6,45,0.0,,0.0,,0.0,,[0.82664756],
2041,JointBiLSTM,deltas-noatt,hands,False,anger,False,7,45,0.296875,,0.04042553191489362,,0.07116104868913858,,[0.25822532],
2042,JointBiLSTM,deltas-noatt,hands,False,anger,False,average,45,0.037109375,0.09818217755903755,0.0050531914893617025,0.013369488008039155,0.008895131086142323,0.023534304733252447,0.6740122622824192,0.1876512408090705
2043,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,0,87,0.0,,0.0,,0.0,,[0.80965732],
2044,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,1,87,0.1010752688172043,,0.037539936102236424,,0.054746651135701804,,[0.66341767],
2045,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,2,87,0.03680981595092025,,0.04477611940298507,,0.0404040404040404,,[0.77958237],
2046,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,3,87,0.30434782608695654,,0.0077907623817473565,,0.015192620727075421,,[0.51651572],
2047,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,4,87,0.0,,0.0,,0.0,,[1.],
2048,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,5,87,0.0,,0.0,,0.0,,[0.90386589],
2049,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,6,87,0.0,,0.0,,0.0,,[0.76217765],
2050,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,7,87,0.0,,0.0,,0.0,,[0.96759721],
2051,JointBiLSTM,deltas-noatt,full-hh,False,surprise,False,average,87,0.05527911385688514,0.09984521040731456,0.011263352235871106,0.017535459863961357,0.013792914033352203,0.02042835711655118,0.8003517278824922,0.14993111073425516
2052,JointBiLSTM,deltas-noatt,head,False,surprise,False,0,87,0.08979591836734693,,0.07201309328968904,,0.07992733878292461,,[0.68442368],
2053,JointBiLSTM,deltas-noatt,head,False,surprise,False,1,87,0.24434389140271492,,0.04313099041533546,,0.07331975560081466,,[0.71692244],
2054,JointBiLSTM,deltas-noatt,head,False,surprise,False,2,87,0.016304347826086956,,0.022388059701492536,,0.018867924528301886,,[0.7587007],
2055,JointBiLSTM,deltas-noatt,head,False,surprise,False,3,87,0.12727272727272726,,0.0038953811908736783,,0.007559395248380129,,[0.51038892],
2056,JointBiLSTM,deltas-noatt,head,False,surprise,False,4,87,0.0,,0.0,,0.0,,[0.87321164],
2057,JointBiLSTM,deltas-noatt,head,False,surprise,False,5,87,0.04013377926421405,,0.05286343612334802,,0.045627376425855515,,[0.82825864],
2058,JointBiLSTM,deltas-noatt,head,False,surprise,False,6,87,0.5,,0.006024096385542169,,0.011904761904761906,,[0.76217765],
2059,JointBiLSTM,deltas-noatt,head,False,surprise,False,7,87,0.0,,0.0,,0.0,,[0.94765703],
2060,JointBiLSTM,deltas-noatt,head,False,surprise,False,average,87,0.12723133301663625,0.16060029830110686,0.02503938213828511,0.02592690326733519,0.02965081906137984,0.030346996033876285,0.7602175862409178,0.12377927882210898
2061,JointBiLSTM,deltas-noatt,full,False,surprise,False,0,87,0.6027088036117382,,0.4369885433715221,,0.506641366223909,,[0.83800623],
2062,JointBiLSTM,deltas-noatt,full,False,surprise,False,1,87,0.2234185733512786,,0.13258785942492013,,0.16641604010025063,,[0.65512236],
2063,JointBiLSTM,deltas-noatt,full,False,surprise,False,2,87,0.03858520900321544,,0.04477611940298507,,0.04145077720207254,,[0.78538283],
2064,JointBiLSTM,deltas-noatt,full,False,surprise,False,3,87,0.30612244897959184,,0.008347245409015025,,0.016251354279523293,,[0.51624933],
2065,JointBiLSTM,deltas-noatt,full,False,surprise,False,4,87,0.0,,0.0,,0.0,,[0.91440553],
2066,JointBiLSTM,deltas-noatt,full,False,surprise,False,5,87,0.3052995391705069,,0.5837004405286343,,0.4009077155824508,,[0.86452275],
2067,JointBiLSTM,deltas-noatt,full,False,surprise,False,6,87,0.4405940594059406,,0.2680722891566265,,0.33333333333333337,,[0.74498567],
2068,JointBiLSTM,deltas-noatt,full,False,surprise,False,7,87,0.06395348837209303,,0.25384615384615383,,0.1021671826625387,,[0.8554337],
2069,JointBiLSTM,deltas-noatt,full,False,surprise,False,average,87,0.24758526523679558,0.196661767690746,0.21603983139248212,0.19819001652590243,0.1958959711730098,0.18084400542379378,0.7717635499162622,0.12254336538119476
2070,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,0,87,0.0,,0.0,,0.0,,[0.80965732],
2071,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,1,87,0.06965174129353234,,0.022364217252396165,,0.03385731559854897,,[0.66860224],
2072,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,2,87,0.018469656992084433,,0.026119402985074626,,0.021638330757341572,,[0.75522042],
2073,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,3,87,0.34545454545454546,,0.010573177518085699,,0.020518358531317497,,[0.5167821],
2074,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,4,87,0.0,,0.0,,0.0,,[1.],
2075,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,5,87,0.032846715328467155,,0.019823788546255508,,0.024725274725274728,,[0.87854944],
2076,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,6,87,0.35353535353535354,,0.21084337349397592,,0.2641509433962264,,[0.72063037],
2077,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,7,87,0.0,,0.0,,0.0,,[0.96759721],
2078,JointBiLSTM,deltas-noatt,full-head,False,surprise,False,average,87,0.10249475157549787,0.14428968101222867,0.03621549497447349,0.06675476353519277,0.04561127787608865,0.08350111448789328,0.7896298867142133,0.14969731439137868
2079,JointBiLSTM,deltas-noatt,hands,False,surprise,False,0,87,0.0,,0.0,,0.0,,[0.80965732],
2080,JointBiLSTM,deltas-noatt,hands,False,surprise,False,1,87,0.0,,0.0,,0.0,,[0.7403567],
2081,JointBiLSTM,deltas-noatt,hands,False,surprise,False,2,87,0.0,,0.0,,0.0,,[0.89636504],
2082,JointBiLSTM,deltas-noatt,hands,False,surprise,False,3,87,0.0,,0.0,,0.0,,[0.5213106],
2083,JointBiLSTM,deltas-noatt,hands,False,surprise,False,4,87,0.0,,0.0,,0.0,,[1.],
2084,JointBiLSTM,deltas-noatt,hands,False,surprise,False,5,87,0.0,,0.0,,0.0,,[0.92234006],
2085,JointBiLSTM,deltas-noatt,hands,False,surprise,False,6,87,0.0,,0.0,,0.0,,[0.76217765],
2086,JointBiLSTM,deltas-noatt,hands,False,surprise,False,7,87,0.0,,0.0,,0.0,,[0.96759721],
2087,JointBiLSTM,deltas-noatt,hands,False,surprise,False,average,87,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
2088,JointBiLSTM,brute,full-hh,False,happiness,False,0,77,0.6817155756207675,,0.27207207207207207,,0.3889246619446233,,[0.70436137],
2089,JointBiLSTM,brute,full-hh,False,happiness,False,1,77,0.03729355354288759,,1.0,,0.0719054956343092,,[0.25051846],
2090,JointBiLSTM,brute,full-hh,False,happiness,False,2,77,0.3801452784503632,,0.1429872495446266,,0.20780939774983456,,[0.53712297],
2091,JointBiLSTM,brute,full-hh,False,happiness,False,3,77,0.28211586901763225,,0.07427055702917772,,0.11758530183727033,,[0.55221097],
2092,JointBiLSTM,brute,full-hh,False,happiness,False,4,77,0.07937685459940653,,0.13544303797468354,,0.10009354536950421,,[0.52540701],
2093,JointBiLSTM,brute,full-hh,False,happiness,False,5,77,0.2789317507418398,,0.08772748483434438,,0.13347532836350728,,[0.58244954],
2094,JointBiLSTM,brute,full-hh,False,happiness,False,6,77,0.5741935483870968,,0.12861271676300579,,0.2101534828807556,,[0.52077364],
2095,JointBiLSTM,brute,full-hh,False,happiness,False,7,77,0.04521739130434783,,0.21311475409836064,,0.0746054519368723,,[0.51769691],
2096,JointBiLSTM,brute,full-hh,False,happiness,False,average,77,0.29487372770804265,0.22651408875159737,0.25677848403953385,0.2873376106840525,0.16306908321458458,0.0989169321330436,0.52381760804988,0.11819404078255656
2097,JointBiLSTM,brute,full-head,False,happiness,False,0,77,0.3811944091486658,,0.2702702702702703,,0.31628887717448606,,[0.59595016],
2098,JointBiLSTM,brute,full-head,False,happiness,False,1,77,0.040440083258994945,,0.9714285714285714,,0.07764773051669997,,[0.32994608],
2099,JointBiLSTM,brute,full-head,False,happiness,False,2,77,0.3152542372881356,,0.16939890710382513,,0.2203791469194313,,[0.49110596],
2100,JointBiLSTM,brute,full-head,False,happiness,False,3,77,0.3691358024691358,,0.19827586206896552,,0.25798101811906815,,[0.54182206],
2101,JointBiLSTM,brute,full-head,False,happiness,False,4,77,0.09654471544715447,,0.12025316455696203,,0.10710259301014656,,[0.60927479],
2102,JointBiLSTM,brute,full-head,False,happiness,False,5,77,0.4263565891472868,,0.3079794680354643,,0.35762665944188565,,[0.59442354],
2103,JointBiLSTM,brute,full-head,False,happiness,False,6,77,0.55,,0.031791907514450865,,0.06010928961748634,,[0.50716332],
2104,JointBiLSTM,brute,full-head,False,happiness,False,7,77,0.061452513966480445,,0.2103825136612022,,0.09512044471896232,,[0.63484546],
2105,JointBiLSTM,brute,full-head,False,happiness,False,average,77,0.28004729384073174,0.17767821794454558,0.284972583079964,0.2714860757211893,0.1865319699397708,0.10889467972736178,0.538066420378426,0.09182315475318115
2106,JointBiLSTM,brute,head,False,happiness,False,0,77,0.2761904761904762,,0.23513513513513515,,0.25401459854014596,,[0.52242991],
2107,JointBiLSTM,brute,head,False,happiness,False,1,77,0.0,,0.0,,0.0,,[0.92762339],
2108,JointBiLSTM,brute,head,False,happiness,False,2,77,0.25,,0.13296903460837886,,0.17360285374554102,,[0.46249033],
2109,JointBiLSTM,brute,head,False,happiness,False,3,77,0.967479674796748,,0.07891246684350132,,0.1459227467811159,,[0.62892914],
2110,JointBiLSTM,brute,head,False,happiness,False,4,77,0.18434343434343434,,0.09240506329113925,,0.12310286677908937,,[0.74346325],
2111,JointBiLSTM,brute,head,False,happiness,False,5,77,0.9322799097065463,,0.19272048530097993,,0.31941221964423816,,[0.69893945],
2112,JointBiLSTM,brute,head,False,happiness,False,6,77,0.0,,0.0,,0.0,,[0.50429799],
2113,JointBiLSTM,brute,head,False,happiness,False,7,77,0.0,,0.0,,0.0,,[0.90877368],
2114,JointBiLSTM,brute,head,False,happiness,False,average,77,0.3262866868796506,0.3752036806575743,0.09151777314739182,0.08505316875685329,0.1270069106862663,0.11406536179916121,0.674618392414662,0.16711805354716222
2115,JointBiLSTM,brute,hands,False,happiness,False,0,77,0.533175355450237,,0.20270270270270271,,0.29373368146214096,,[0.66292835],
2116,JointBiLSTM,brute,hands,False,happiness,False,1,77,0.0,,0.0,,0.0,,[0.9709664],
2117,JointBiLSTM,brute,hands,False,happiness,False,2,77,0.13778705636743216,,0.060109289617486336,,0.08370323398858591,,[0.44122196],
2118,JointBiLSTM,brute,hands,False,happiness,False,3,77,0.0,,0.0,,0.0,,[0.59829515],
2119,JointBiLSTM,brute,hands,False,happiness,False,4,77,0.0,,0.0,,0.0,,[0.80513074],
2120,JointBiLSTM,brute,hands,False,happiness,False,5,77,0.0,,0.0,,0.0,,[0.63342456],
2121,JointBiLSTM,brute,hands,False,happiness,False,6,77,0.0,,0.0,,0.0,,[0.50429799],
2122,JointBiLSTM,brute,hands,False,happiness,False,7,77,0.0,,0.0,,0.0,,[0.90877368],
2123,JointBiLSTM,brute,hands,False,happiness,False,average,77,0.08387030147720864,0.17570835666057033,0.03285149904002363,0.0671451268409385,0.04717961443134086,0.0971328850482231,0.6906298551583121,0.1763431082293851
2124,JointBiLSTM,brute,full,False,happiness,False,0,77,0.394413407821229,,0.31801801801801804,,0.3521197007481297,,[0.5953271],
2125,JointBiLSTM,brute,full,False,happiness,False,1,77,0.03241547577553154,,0.6642857142857143,,0.06181455633100697,,[0.41455827],
2126,JointBiLSTM,brute,full,False,happiness,False,2,77,0.4637809187279152,,0.4781420765027322,,0.47085201793721976,,[0.54369683],
2127,JointBiLSTM,brute,full,False,happiness,False,3,77,0.6627680311890838,,0.4509283819628647,,0.5367008681925809,,[0.68726692],
2128,JointBiLSTM,brute,full,False,happiness,False,4,77,0.1386481802426343,,0.10126582278481013,,0.11704462326261889,,[0.70226936],
2129,JointBiLSTM,brute,full,False,happiness,False,5,77,0.5225589225589226,,0.3621091927204853,,0.42778390297684676,,[0.64488539],
2130,JointBiLSTM,brute,full,False,happiness,False,6,77,0.7323943661971831,,0.5260115606936416,,0.6122792262405382,,[0.66977077],
2131,JointBiLSTM,brute,full,False,happiness,False,7,77,0.0925553319919517,,0.3770491803278688,,0.14862681744749595,,[0.6059322],
2132,JointBiLSTM,brute,full,False,happiness,False,average,77,0.3799418293130564,0.24833940895861384,0.4097262434120169,0.15475567248579286,0.34090271414205464,0.19413776580668635,0.607963356761221,0.08808063327157262
2133,JointBiLSTM,brute,full-hh,False,sadness,False,0,22,0.0,,0.0,,0.0,,[0.7529595],
2134,JointBiLSTM,brute,full-hh,False,sadness,False,1,22,0.25,,0.025527736867943053,,0.04632516703786191,,[0.55599336],
2135,JointBiLSTM,brute,full-hh,False,sadness,False,2,22,0.0,,0.0,,0.0,,[0.81361176],
2136,JointBiLSTM,brute,full-hh,False,sadness,False,3,22,0.125,,0.001277139208173691,,0.0025284450063211127,,[0.78982419],
2137,JointBiLSTM,brute,full-hh,False,sadness,False,4,22,0.7329059829059829,,0.15203900709219859,,0.25183553597650515,,[0.49728663],
2138,JointBiLSTM,brute,full-hh,False,sadness,False,5,22,0.1,,0.001286449399656947,,0.0025402201524132094,,[0.59698939],
2139,JointBiLSTM,brute,full-hh,False,sadness,False,6,22,0.0,,0.0,,0.0,,[0.81160458],
2140,JointBiLSTM,brute,full-hh,False,sadness,False,7,22,0.03826955074875208,,0.10043668122270742,,0.05542168674698795,,[0.60917248],
2141,JointBiLSTM,brute,full-hh,False,sadness,False,average,22,0.15577194170684186,0.23254611255322521,0.035070876723834965,0.05479348369719683,0.04483138186501117,0.08106536328536203,0.6784302375591558,0.1189567751326387
2142,JointBiLSTM,brute,full-head,False,sadness,False,0,22,0.007518796992481203,,0.0014285714285714286,,0.0024009603841536613,,[0.7411215],
2143,JointBiLSTM,brute,full-head,False,sadness,False,1,22,0.22868217054263565,,0.028964162984781543,,0.0514161220043573,,[0.54852758],
2144,JointBiLSTM,brute,full-head,False,sadness,False,2,22,0.0,,0.0,,0.0,,[0.81941222],
2145,JointBiLSTM,brute,full-head,False,sadness,False,3,22,0.0,,0.0,,0.0,,[0.79142248],
2146,JointBiLSTM,brute,full-head,False,sadness,False,4,22,0.8490813648293963,,0.28679078014184395,,0.42876076872100727,,[0.574741],
2147,JointBiLSTM,brute,full-head,False,sadness,False,5,22,0.1935483870967742,,0.002572898799313894,,0.005078290308929328,,[0.59784468],
2148,JointBiLSTM,brute,full-head,False,sadness,False,6,22,0.0,,0.0,,0.0,,[0.85100287],
2149,JointBiLSTM,brute,full-head,False,sadness,False,7,22,0.0,,0.0,,0.0,,[0.46984048],
2150,JointBiLSTM,brute,full-head,False,sadness,False,average,22,0.15985383993266092,0.27530124603579353,0.03996955166931385,0.09375234293816803,0.06095701767730594,0.1399932605549875,0.6742391000170369,0.13409139867353925
2151,JointBiLSTM,brute,head,False,sadness,False,0,22,0.0,,0.0,,0.0,,[0.70218069],
2152,JointBiLSTM,brute,head,False,sadness,False,1,22,0.5230769230769231,,0.4005891016200295,,0.4537114261884905,,[0.59249274],
2153,JointBiLSTM,brute,head,False,sadness,False,2,22,0.0,,0.0,,0.0,,[0.89095128],
2154,JointBiLSTM,brute,head,False,sadness,False,3,22,0.0,,0.0,,0.0,,[0.79142248],
2155,JointBiLSTM,brute,head,False,sadness,False,4,22,0.4206896551724138,,0.027039007092198582,,0.05081216159933361,,[0.43783917],
2156,JointBiLSTM,brute,head,False,sadness,False,5,22,0.0,,0.0,,0.0,,[0.60109477],
2157,JointBiLSTM,brute,head,False,sadness,False,6,22,0.0,,0.0,,0.0,,[0.78653295],
2158,JointBiLSTM,brute,head,False,sadness,False,7,22,0.033093525179856115,,0.05021834061135371,,0.039895923677363394,,[0.72407777],
2159,JointBiLSTM,brute,head,False,sadness,False,average,22,0.12210751292864913,0.2038389306304655,0.05973080616544772,0.1299915691177883,0.06805243893314844,0.14704529199725402,0.6908239800720563,0.1333640072795035
2160,JointBiLSTM,brute,hands,False,sadness,False,0,22,0.0,,0.0,,0.0,,[0.76760125],
2161,JointBiLSTM,brute,hands,False,sadness,False,1,22,0.0,,0.0,,0.0,,[0.57756118],
2162,JointBiLSTM,brute,hands,False,sadness,False,2,22,0.0,,0.0,,0.0,,[0.89597834],
2163,JointBiLSTM,brute,hands,False,sadness,False,3,22,0.0,,0.0,,0.0,,[0.79142248],
2164,JointBiLSTM,brute,hands,False,sadness,False,4,22,0.4117647058823529,,0.027925531914893616,,0.052303860523038606,,[0.43685249],
2165,JointBiLSTM,brute,hands,False,sadness,False,5,22,0.0,,0.0,,0.0,,[0.60109477],
2166,JointBiLSTM,brute,hands,False,sadness,False,6,22,0.0,,0.0,,0.0,,[1.],
2167,JointBiLSTM,brute,hands,False,sadness,False,7,22,0.0,,0.0,,0.0,,[0.88584247],
2168,JointBiLSTM,brute,hands,False,sadness,False,average,22,0.051470588235294115,0.1361783763047951,0.003490691489361702,0.009235501584500731,0.006537982565379826,0.01729787594407111,0.7445441226575394,0.17819218067780018
2169,JointBiLSTM,brute,full,False,sadness,False,0,22,0.0,,0.0,,0.0,,[0.69501558],
2170,JointBiLSTM,brute,full,False,sadness,False,1,22,0.45828295042321643,,0.18605792832596957,,0.26466480446927376,,[0.56325176],
2171,JointBiLSTM,brute,full,False,sadness,False,2,22,0.0,,0.0,,0.0,,[0.73356535],
2172,JointBiLSTM,brute,full,False,sadness,False,3,22,0.5351351351351351,,0.3793103448275862,,0.4439461883408072,,[0.8018114],
2173,JointBiLSTM,brute,full,False,sadness,False,4,22,0.8839080459770114,,0.3408687943262411,,0.492002559181062,,[0.60828811],
2174,JointBiLSTM,brute,full,False,sadness,False,5,22,0.642169728783902,,0.31475128644939965,,0.42244604316546763,,[0.65668833],
2175,JointBiLSTM,brute,full,False,sadness,False,6,22,0.0,,0.0,,0.0,,[0.62965616],
2176,JointBiLSTM,brute,full,False,sadness,False,7,22,0.10552763819095477,,0.27510917030567683,,0.15254237288135591,,[0.65104686],
2177,JointBiLSTM,brute,full,False,sadness,False,average,22,0.3281279373137775,0.3240101862345155,0.18701219052935916,0.15396849433679383,0.22195024600474583,0.19900902504839513,0.6674154445545981,0.07013801565952878
