,model,feats,body_part,interp,emotion,fold,epoch,p,p_std,r,r_std,f,f_std,acc,acc_std
722,JointBiLSTM,deltas-noatt,hands,True,surprise,2,42,0.0,,0.0,,0.0,,[0.89636504],
723,JointBiLSTM,deltas-noatt,hands,True,surprise,3,42,0.0,,0.0,,0.0,,[0.5213106],
724,JointBiLSTM,deltas-noatt,hands,True,surprise,4,42,0.0,,0.0,,0.0,,[1.],
725,JointBiLSTM,deltas-noatt,hands,True,surprise,5,42,0.0,,0.0,,0.0,,[0.91583989],
726,JointBiLSTM,deltas-noatt,hands,True,surprise,6,42,0.0,,0.0,,0.0,,[0.76217765],
727,JointBiLSTM,deltas-noatt,hands,True,surprise,7,42,0.0,,0.0,,0.0,,[0.96759721],
728,JointBiLSTM,deltas-noatt,hands,True,surprise,average,42,0.0,0.0,0.0,0.0,0.0,0.0,0.8265851700334366,0.14486071235613274
729,JointBiLSTM,deltas-noatt,head,True,surprise,0,42,0.19053254437869824,,0.2635024549918167,,0.22115384615384615,,[0.64672897],
730,JointBiLSTM,deltas-noatt,head,True,surprise,1,42,0.31512605042016806,,0.11980830670926518,,0.1736111111111111,,[0.70385732],
731,JointBiLSTM,deltas-noatt,head,True,surprise,2,42,0.021798365122615803,,0.029850746268656716,,0.025196850393700787,,[0.76063418],
732,JointBiLSTM,deltas-noatt,head,True,surprise,3,42,0.16923076923076924,,0.012242626599888704,,0.02283341982355994,,[0.4984017],
733,JointBiLSTM,deltas-noatt,head,True,surprise,4,42,0.0,,0.0,,0.0,,[0.80315738],
734,JointBiLSTM,deltas-noatt,head,True,surprise,5,42,0.043668122270742356,,0.06607929515418502,,0.05258545135845749,,[0.81508724],
735,JointBiLSTM,deltas-noatt,head,True,surprise,6,42,0.5137614678899083,,0.1686746987951807,,0.25396825396825395,,[0.76432665],
736,JointBiLSTM,deltas-noatt,head,True,surprise,7,42,0.008051529790660225,,0.038461538461538464,,0.013315579227696403,,[0.81530409],
737,JointBiLSTM,deltas-noatt,head,True,surprise,average,42,0.15777110613794526,0.17011397009225204,0.08732745837256643,0.08523259383751354,0.09533306400457822,0.09678671882604317,0.7259371914204369,0.10192437269857678
738,JointBiLSTM,deltas-noatt,full-head,True,surprise,0,42,0.26753507014028055,,0.4369885433715221,,0.33188315724052203,,[0.66510903],
739,JointBiLSTM,deltas-noatt,full-head,True,surprise,1,42,0.1867403314917127,,0.13498402555910544,,0.15669911914696338,,[0.62277063],
740,JointBiLSTM,deltas-noatt,full-head,True,surprise,2,42,0.03829787234042553,,0.06716417910447761,,0.04878048780487805,,[0.72853828],
741,JointBiLSTM,deltas-noatt,full-head,True,surprise,3,42,0.4895833333333333,,0.02615470228158041,,0.04965662968832541,,[0.52077784],
742,JointBiLSTM,deltas-noatt,full-head,True,surprise,4,42,0.0,,0.0,,0.0,,[0.9178589],
743,JointBiLSTM,deltas-noatt,full-head,True,surprise,5,42,0.30345334313005146,,0.9096916299559471,,0.45509641873278234,,[0.8308245],
744,JointBiLSTM,deltas-noatt,full-head,True,surprise,6,42,0.34615384615384615,,0.1897590361445783,,0.245136186770428,,[0.72206304],
745,JointBiLSTM,deltas-noatt,full-head,True,surprise,7,42,0.05864197530864197,,0.2923076923076923,,0.09768637532133675,,[0.82502493],
746,JointBiLSTM,deltas-noatt,full-head,True,surprise,average,42,0.21130072148728646,0.16037723934048556,0.2571312260906129,0.28161014065239703,0.1731172968381545,0.14854995013405012,0.7291208939420467,0.11938808593474153
747,JointBiLSTM,deltas-noatt,full-hh,True,surprise,0,42,0.4952741020793951,,0.4288052373158756,,0.4596491228070176,,[0.80809969],
748,JointBiLSTM,deltas-noatt,full-hh,True,surprise,1,42,0.26211180124223604,,0.16853035143769968,,0.20515313563441906,,[0.66092908],
749,JointBiLSTM,deltas-noatt,full-hh,True,surprise,2,42,0.06588235294117648,,0.1044776119402985,,0.0808080808080808,,[0.75367363],
750,JointBiLSTM,deltas-noatt,full-hh,True,surprise,3,42,0.32727272727272727,,0.01001669449081803,,0.019438444924406047,,[0.51624933],
751,JointBiLSTM,deltas-noatt,full-hh,True,surprise,4,42,0.0,,0.0,,0.0,,[0.95781944],
752,JointBiLSTM,deltas-noatt,full-hh,True,surprise,5,42,0.367487684729064,,0.8215859030837004,,0.5078284547311096,,[0.87632569],
753,JointBiLSTM,deltas-noatt,full-hh,True,surprise,6,42,0.3625,,0.1746987951807229,,0.23577235772357724,,[0.73065903],
754,JointBiLSTM,deltas-noatt,full-hh,True,surprise,7,42,0.050100200400801605,,0.19230769230769232,,0.0794912559618442,,[0.85568295],
755,JointBiLSTM,deltas-noatt,full-hh,True,surprise,average,42,0.24132860858317506,0.16900238716094854,0.23755278571960092,0.25356138856042676,0.1985176065738068,0.1819327510166978,0.7699298540152149,0.1291677876523781
756,MultiChannelCNN,brute,head,True,anger,0,14,0.0,,0.0,,0.0,,[0.71028037],
757,MultiChannelCNN,brute,head,True,anger,1,14,0.5151515151515151,,0.011486486486486487,,0.02247191011235955,,[0.6932808],
758,MultiChannelCNN,brute,head,True,anger,2,14,0.23595505617977527,,0.017045454545454544,,0.03179409538228614,,[0.50541377],
759,MultiChannelCNN,brute,head,True,anger,3,14,0.24280230326295585,,0.406099518459069,,0.3039039039039039,,[0.69126265],
760,MultiChannelCNN,brute,head,True,anger,4,14,0.009523809523809525,,0.00078003120124805,,0.0014419610670511895,,[0.65836211],
761,MultiChannelCNN,brute,head,True,anger,5,14,0.02318840579710145,,0.009950248756218905,,0.013925152306353352,,[0.80619227],
762,MultiChannelCNN,brute,head,True,anger,6,14,0.23529411764705882,,0.36363636363636365,,0.2857142857142857,,[0.68481375],
763,MultiChannelCNN,brute,head,True,anger,7,14,0.6475694444444444,,0.1322695035460993,,0.2196702002355713,,[0.33948156],
764,MultiChannelCNN,brute,head,True,anger,average,14,0.23868558150083258,0.22348945398134157,0.11765845082886749,0.15985050039003462,0.1098651885902264,0.12619141997022595,0.6361359098018129,0.13632529285906927
765,MultiChannelCNN,brute,full-hh,True,anger,0,14,0.6593647316538883,,0.6473118279569893,,0.6532826912642431,,[0.80093458],
766,MultiChannelCNN,brute,full-hh,True,anger,1,14,0.3818737270875764,,0.2533783783783784,,0.30463038180341184,,[0.6449606],
767,MultiChannelCNN,brute,full-hh,True,anger,2,14,0.28217821782178215,,0.04626623376623377,,0.0794979079497908,,[0.48955916],
768,MultiChannelCNN,brute,full-hh,True,anger,3,14,0.0477326968973747,,0.03210272873194221,,0.0383877159309021,,[0.73308471],
769,MultiChannelCNN,brute,full-hh,True,anger,4,14,0.8253968253968254,,0.1622464898595944,,0.2711864406779661,,[0.72422299],
770,MultiChannelCNN,brute,full-hh,True,anger,5,14,0.1598360655737705,,0.048507462686567165,,0.07442748091603053,,[0.83407458],
771,MultiChannelCNN,brute,full-hh,True,anger,6,14,0.2616407982261641,,0.48760330578512395,,0.3405483405483406,,[0.6726361],
772,MultiChannelCNN,brute,full-hh,True,anger,7,14,0.906896551724138,,0.09326241134751773,,0.16913183279742766,,[0.3559322],
773,MultiChannelCNN,brute,full-hh,True,anger,average,14,0.44061495179768995,0.2973013651651103,0.22133485481404336,0.2149427742935831,0.24138659898601408,0.18871004265949498,0.6569256160212005,0.150602135562214
774,MultiChannelCNN,brute,full,True,anger,0,14,0.26616915422885573,,0.11505376344086021,,0.16066066066066065,,[0.6517134],
775,MultiChannelCNN,brute,full,True,anger,1,14,0.3816326530612245,,0.12635135135135134,,0.1898477157360406,,[0.66901701],
776,MultiChannelCNN,brute,full,True,anger,2,14,0.40540540540540543,,0.07305194805194805,,0.12379642365887207,,[0.50734725],
777,MultiChannelCNN,brute,full,True,anger,3,14,0.04887218045112782,,0.04173354735152488,,0.04502164502164502,,[0.70618007],
778,MultiChannelCNN,brute,full,True,anger,4,14,0.2686046511627907,,0.18018720748829953,,0.21568627450980393,,[0.58559447],
779,MultiChannelCNN,brute,full,True,anger,5,14,0.07701711491442542,,0.07835820895522388,,0.07768187422934648,,[0.74409853],
780,MultiChannelCNN,brute,full,True,anger,6,14,0.19126819126819128,,0.38016528925619836,,0.2544951590594744,,[0.61389685],
781,MultiChannelCNN,brute,full,True,anger,7,14,0.0,,0.0,,0.0,,[0.29012961],
782,MultiChannelCNN,brute,full,True,anger,average,14,0.20487116881150258,0.142354128156213,0.12436266448692579,0.10936453711155308,0.1333987191094804,0.08228577382004108,0.5959971491087998,0.13432835923465386
783,MultiChannelCNN,brute,hands,True,anger,0,14,0.0,,0.0,,0.0,,[0.70093458],
784,MultiChannelCNN,brute,hands,True,anger,1,14,0.0,,0.0,,0.0,,[0.69307341],
785,MultiChannelCNN,brute,hands,True,anger,2,14,0.20253164556962025,,0.012987012987012988,,0.02440884820747521,,[0.50541377],
786,MultiChannelCNN,brute,hands,True,anger,3,14,0.0891089108910891,,0.028892455858747994,,0.04363636363636363,,[0.78982419],
787,MultiChannelCNN,brute,hands,True,anger,4,14,0.0,,0.0,,0.0,,[0.6526887],
788,MultiChannelCNN,brute,hands,True,anger,5,14,0.03229166666666667,,0.03855721393034826,,0.035147392290249435,,[0.70886076],
789,MultiChannelCNN,brute,hands,True,anger,6,14,0.0,,0.0,,0.0,,[0.75429799],
790,MultiChannelCNN,brute,hands,True,anger,7,14,0.0,,0.0,,0.0,,[0.29685942],
791,MultiChannelCNN,brute,hands,True,anger,average,14,0.040491527890922,0.06790223352909214,0.010054585347013655,0.014497145261835747,0.012899075516761034,0.017335563495053954,0.6377441031177999,0.1511465077248652
792,MultiChannelCNN,brute,full-head,True,anger,0,14,0.7063197026022305,,0.40860215053763443,,0.5177111716621253,,[0.77943925],
793,MultiChannelCNN,brute,full-head,True,anger,1,14,0.4945945945945946,,0.12364864864864865,,0.19783783783783784,,[0.69224388],
794,MultiChannelCNN,brute,full-head,True,anger,2,14,0.3576158940397351,,0.04383116883116883,,0.07809110629067245,,[0.50696056],
795,MultiChannelCNN,brute,full-head,True,anger,3,14,0.004878048780487805,,0.0016051364365971107,,0.0024154589371980675,,[0.77996803],
796,MultiChannelCNN,brute,full-head,True,anger,4,14,0.4627831715210356,,0.11154446177847113,,0.17976115650534255,,[0.67809571],
797,MultiChannelCNN,brute,full-head,True,anger,5,14,0.09423347398030943,,0.08333333333333333,,0.08844884488448844,,[0.7637701],
798,MultiChannelCNN,brute,full-head,True,anger,6,14,0.18778280542986425,,0.34297520661157027,,0.24269005847953215,,[0.62893983],
799,MultiChannelCNN,brute,full-head,True,anger,7,14,0.6222222222222222,,0.009929078014184398,,0.01954624781849913,,[0.29985045],
800,MultiChannelCNN,brute,full-head,True,anger,average,14,0.36630373914631,0.23544317550080748,0.14068364802395103,0.14271936331856042,0.165812735301962,0.15521582111662738,0.6411584761718362,0.15493825419121035
801,MultiChannelCNN,brute,full-head,True,happiness,0,60,0.3778162911611785,,0.1963963963963964,,0.25844694724362777,,[0.61028037],
802,MultiChannelCNN,brute,full-head,True,happiness,1,60,0.049528301886792456,,0.9,,0.09388971684053651,,[0.49564496],
803,MultiChannelCNN,brute,full-head,True,happiness,2,60,0.052100840336134456,,0.028233151183970857,,0.03662138216184289,,[0.36929621],
804,MultiChannelCNN,brute,full-head,True,happiness,3,60,0.5418250950570342,,0.7559681697612732,,0.6312292358803987,,[0.64517848],
805,MultiChannelCNN,brute,full-head,True,happiness,4,60,0.06305309734513274,,0.07215189873417721,,0.06729634002361275,,[0.61026147],
806,MultiChannelCNN,brute,full-head,True,happiness,5,60,0.4672686230248307,,0.19318712085860942,,0.2733575437438098,,[0.62350325],
807,MultiChannelCNN,brute,full-head,True,happiness,6,60,0.5116279069767442,,0.031791907514450865,,0.05986394557823129,,[0.50501433],
808,MultiChannelCNN,brute,full-head,True,happiness,7,60,0.4100185528756957,,0.6038251366120219,,0.4883977900552486,,[0.88459621],
809,MultiChannelCNN,brute,full-head,True,happiness,average,60,0.30915483858294285,0.20281377173589857,0.3476942226326125,0.32822801346076924,0.23863786269091353,0.2065147024624732,0.5929719099170525,0.13988424831185708
810,MultiChannelCNN,brute,full,True,happiness,0,60,0.7756410256410257,,0.109009009009009,,0.19115323854660346,,[0.68099688],
811,MultiChannelCNN,brute,full,True,happiness,1,60,0.01924557351809084,,0.17857142857142858,,0.03474635163307853,,[0.71194525],
812,MultiChannelCNN,brute,full,True,happiness,2,60,0.11634349030470914,,0.03825136612021858,,0.057573680603152856,,[0.4682908],
813,MultiChannelCNN,brute,full,True,happiness,3,60,0.6108555657773689,,0.4403183023872679,,0.5117533718689788,,[0.66249334],
814,MultiChannelCNN,brute,full,True,happiness,4,60,0.002331002331002331,,0.0012658227848101266,,0.0016406890894175555,,[0.69980266],
815,MultiChannelCNN,brute,full,True,happiness,5,60,0.7047913446676971,,0.21278581427904805,,0.3268817204301075,,[0.6787547],
816,MultiChannelCNN,brute,full,True,happiness,6,60,1.0,,0.014450867052023121,,0.02849002849002849,,[0.51146132],
817,MultiChannelCNN,brute,full,True,happiness,7,60,0.25559105431309903,,0.2185792349726776,,0.23564064801178203,,[0.87063809],
818,MultiChannelCNN,brute,full,True,happiness,average,60,0.43559988206912414,0.3592970088939554,0.15165398064706037,0.13619277210591985,0.17348496608414365,0.16784270610798296,0.6605478805754226,0.1163311794423031
819,MultiChannelCNN,brute,hands,True,happiness,0,60,0.8309859154929577,,0.05315315315315315,,0.09991532599491955,,[0.66884735],
820,MultiChannelCNN,brute,hands,True,happiness,1,60,0.050216450216450215,,0.4142857142857143,,0.08957528957528957,,[0.75549564],
821,MultiChannelCNN,brute,hands,True,happiness,2,60,0.034653465346534656,,0.006375227686703097,,0.01076923076923077,,[0.50270688],
822,MultiChannelCNN,brute,hands,True,happiness,3,60,0.7560975609756098,,0.04111405835543767,,0.0779874213836478,,[0.60948322],
823,MultiChannelCNN,brute,hands,True,happiness,4,60,0.0015337423312883436,,0.0012658227848101266,,0.001386962552011096,,[0.64479526],
824,MultiChannelCNN,brute,hands,True,happiness,5,60,0.45544554455445546,,0.08586094260382642,,0.14448370632116214,,[0.62726651],
825,MultiChannelCNN,brute,hands,True,happiness,6,60,0.0,,0.0,,0.0,,[0.50429799],
826,MultiChannelCNN,brute,hands,True,happiness,7,60,0.07727272727272727,,0.13934426229508196,,0.09941520467836257,,[0.76969093],
827,MultiChannelCNN,brute,hands,True,happiness,average,60,0.27577567577375295,0.3299488505826031,0.09267489764559085,0.12955228387199197,0.06544164265932795,0.05087337015036881,0.6353229738177038,0.0930033590790968
828,MultiChannelCNN,brute,head,True,happiness,0,60,0.0,,0.0,,0.0,,[0.65420561],
829,MultiChannelCNN,brute,head,True,happiness,1,60,0.0,,0.0,,0.0,,[0.9709664],
830,MultiChannelCNN,brute,head,True,happiness,2,60,0.0,,0.0,,0.0,,[0.57540603],
831,MultiChannelCNN,brute,head,True,happiness,3,60,0.0,,0.0,,0.0,,[0.59829515],
832,MultiChannelCNN,brute,head,True,happiness,4,60,0.0,,0.0,,0.0,,[0.79995067],
833,MultiChannelCNN,brute,head,True,happiness,5,60,1.0,,0.007466168922071862,,0.014821676702176934,,[0.63616148],
834,MultiChannelCNN,brute,head,True,happiness,6,60,0.0,,0.0,,0.0,,[0.50429799],
835,MultiChannelCNN,brute,head,True,happiness,7,60,0.0,,0.0,,0.0,,[0.90877368],
836,MultiChannelCNN,brute,head,True,happiness,average,60,0.125,0.33071891388307384,0.0009332711152589828,0.0024692032767751663,0.0018527095877721167,0.004901808820870015,0.7060071266192481,0.15694345454774244
837,MultiChannelCNN,brute,full-hh,True,happiness,0,60,0.5604395604395604,,0.1837837837837838,,0.276797829036635,,[0.66791277],
838,MultiChannelCNN,brute,full-hh,True,happiness,1,60,0.09800918836140889,,0.9142857142857143,,0.17704011065006917,,[0.75321443],
839,MultiChannelCNN,brute,full-hh,True,happiness,2,60,0.04844290657439446,,0.025500910746812388,,0.03341288782816229,,[0.37354988],
840,MultiChannelCNN,brute,full-hh,True,happiness,3,60,0.48324192565508833,,0.5258620689655172,,0.5036519530009527,,[0.58364411],
841,MultiChannelCNN,brute,full-hh,True,happiness,4,60,0.019174041297935103,,0.016455696202531647,,0.017711171662125345,,[0.64430192],
842,MultiChannelCNN,brute,full-hh,True,happiness,5,60,0.571917808219178,,0.1558562762482501,,0.24495782911624497,,[0.64779336],
843,MultiChannelCNN,brute,full-hh,True,happiness,6,60,1.0,,0.036127167630057806,,0.0697350069735007,,[0.5222063],
844,MultiChannelCNN,brute,full-hh,True,happiness,7,60,0.46096654275092935,,0.33879781420765026,,0.39055118110236214,,[0.90353938],
845,MultiChannelCNN,brute,full-hh,True,happiness,average,60,0.40527399666231184,0.31335671638040624,0.27458367900878966,0.29248025238183833,0.21423224617125652,0.1632825493130896,0.6370202719944641,0.14624673275264732
846,MultiChannelCNN,brute,hands,True,sadness,0,64,0.7507418397626113,,0.36142857142857143,,0.48794599807135974,,[0.83457944],
847,MultiChannelCNN,brute,hands,True,sadness,1,64,0.18055555555555555,,0.006381934216985763,,0.012328117591275485,,[0.56802157],
848,MultiChannelCNN,brute,hands,True,sadness,2,64,0.0,,0.0,,0.0,,[0.95862336],
849,MultiChannelCNN,brute,hands,True,sadness,3,64,0.13513513513513514,,0.01277139208173691,,0.023337222870478413,,[0.77703783],
850,MultiChannelCNN,brute,hands,True,sadness,4,64,0.0967741935483871,,0.0026595744680851063,,0.005176876617773943,,[0.43117908],
851,MultiChannelCNN,brute,hands,True,sadness,5,64,0.41379310344827586,,0.14922813036020582,,0.21935077213993065,,[0.57629148],
852,MultiChannelCNN,brute,hands,True,sadness,6,64,0.0,,0.0,,0.0,,[0.88037249],
853,MultiChannelCNN,brute,hands,True,sadness,7,64,0.06929133858267716,,0.19213973799126638,,0.10185185185185185,,[0.61316052],
854,MultiChannelCNN,brute,hands,True,sadness,average,64,0.20578639575408025,0.24007344307038445,0.09057616756835643,0.12469758411678024,0.10624885489283377,0.1608542481470996,0.704908220618023,0.17168353491389166
855,MultiChannelCNN,brute,full-hh,True,sadness,0,64,0.002173913043478261,,0.0014285714285714286,,0.0017241379310344827,,[0.63925234],
856,MultiChannelCNN,brute,full-hh,True,sadness,1,64,0.14207650273224043,,0.012763868433971527,,0.02342342342342342,,[0.55039403],
857,MultiChannelCNN,brute,full-hh,True,sadness,2,64,0.0,,0.0,,0.0,,[0.97795824],
858,MultiChannelCNN,brute,full-hh,True,sadness,3,64,0.3864864864864865,,0.1826309067688378,,0.24804856895056374,,[0.76904635],
859,MultiChannelCNN,brute,full-hh,True,sadness,4,64,0.6846747519294377,,0.2752659574468085,,0.3926651912741068,,[0.52614702],
860,MultiChannelCNN,brute,full-hh,True,sadness,5,64,0.17918215613382898,,0.10334476843910806,,0.13108512374218112,,[0.45347246],
861,MultiChannelCNN,brute,full-hh,True,sadness,6,64,0.0,,0.0,,0.0,,[0.75143266],
862,MultiChannelCNN,brute,full-hh,True,sadness,7,64,0.01686217008797654,,0.05021834061135371,,0.025246981339187707,,[0.55732802],
863,MultiChannelCNN,brute,full-hh,True,sadness,average,64,0.17643199755168104,0.22959376038698323,0.07820655164108138,0.09589203416526587,0.10277417833256215,0.13674160865068175,0.6531288883556461,0.15989312800813027
864,MultiChannelCNN,brute,full-head,True,sadness,0,64,0.0,,0.0,,0.0,,[0.70934579],
865,MultiChannelCNN,brute,full-head,True,sadness,1,64,0.29069767441860467,,0.036818851251840944,,0.06535947712418301,,[0.55516383],
866,MultiChannelCNN,brute,full-head,True,sadness,2,64,0.0,,0.0,,0.0,,[0.9516628],
867,MultiChannelCNN,brute,full-head,True,sadness,3,64,0.31049250535331907,,0.18518518518518517,,0.23199999999999998,,[0.74427278],
868,MultiChannelCNN,brute,full-head,True,sadness,4,64,0.5675057208237986,,0.1099290780141844,,0.18418121054585965,,[0.45806611],
869,MultiChannelCNN,brute,full-head,True,sadness,5,64,0.21845082680591818,,0.10763293310463122,,0.1442114334961218,,[0.4904208],
870,MultiChannelCNN,brute,full-head,True,sadness,6,64,0.0,,0.0,,0.0,,[0.89040115],
871,MultiChannelCNN,brute,full-head,True,sadness,7,64,0.0,,0.0,,0.0,,[0.67497507],
872,MultiChannelCNN,brute,full-head,True,sadness,average,64,0.17339334092520506,0.19690487401130377,0.054945755944480215,0.06630058665921452,0.07821901514577055,0.08935169449715054,0.6842885414033394,0.16722686527802408
873,MultiChannelCNN,brute,head,True,sadness,0,64,0.0,,0.0,,0.0,,[0.55732087],
874,MultiChannelCNN,brute,head,True,sadness,1,64,0.3933033483258371,,0.3863524791359843,,0.38979692917285785,,[0.48900871],
875,MultiChannelCNN,brute,head,True,sadness,2,64,0.0,,0.0,,0.0,,[0.7095901],
876,MultiChannelCNN,brute,head,True,sadness,3,64,0.36528758829465185,,0.4623243933588761,,0.40811724915445324,,[0.72029835],
877,MultiChannelCNN,brute,head,True,sadness,4,64,0.6590223295111648,,0.48404255319148937,,0.5581395348837209,,[0.57350765],
878,MultiChannelCNN,brute,head,True,sadness,5,64,0.575,,0.06903945111492281,,0.12327718223583459,,[0.60827917],
879,MultiChannelCNN,brute,head,True,sadness,6,64,0.0,,0.0,,0.0,,[0.55802292],
880,MultiChannelCNN,brute,head,True,sadness,7,64,0.07166301969365427,,0.28602620087336245,,0.11461067366579179,,[0.49551346],
881,MultiChannelCNN,brute,head,True,sadness,average,64,0.2580345357281635,0.2563052360284467,0.21097313470932938,0.20242572742025713,0.1992426961390823,0.20638941648924636,0.5889426531987153,0.08146628083751972
882,MultiChannelCNN,brute,full,True,sadness,0,64,0.0,,0.0,,0.0,,[0.60342679],
883,MultiChannelCNN,brute,full,True,sadness,1,64,0.526829268292683,,0.053019145802650956,,0.09634255129348794,,[0.57984239],
884,MultiChannelCNN,brute,full,True,sadness,2,64,0.0,,0.0,,0.0,,[0.74555298],
885,MultiChannelCNN,brute,full,True,sadness,3,64,0.42032332563510394,,0.4648786717752235,,0.4414796846573681,,[0.75466169],
886,MultiChannelCNN,brute,full,True,sadness,4,64,0.5996955859969558,,0.17464539007092197,,0.2705115001716443,,[0.47582634],
887,MultiChannelCNN,brute,full,True,sadness,5,64,0.26158510177566047,,0.25900514579759865,,0.2602887308769662,,[0.41276086],
888,MultiChannelCNN,brute,full,True,sadness,6,64,0.0,,0.0,,0.0,,[0.79154728],
889,MultiChannelCNN,brute,full,True,sadness,7,64,0.017119838872104734,,0.07423580786026202,,0.02782324058919804,,[0.40777667],
890,MultiChannelCNN,brute,full,True,sadness,average,64,0.2281941400715635,0.24134904746988758,0.12822302016333215,0.1543088214774248,0.13705571344858308,0.15637010516209862,0.5964243758122558,0.14557620864815773
891,MultiChannelCNN,brute,full-hh,True,surprise,0,7,0.163135593220339,,0.1260229132569558,,0.14219759926131118,,[0.7105919],
892,MultiChannelCNN,brute,full-hh,True,surprise,1,7,0.0,,0.0,,0.0,,[0.7403567],
893,MultiChannelCNN,brute,full-hh,True,surprise,2,7,0.2340909090909091,,0.3843283582089552,,0.29096045197740117,,[0.8058778],
894,MultiChannelCNN,brute,full-hh,True,surprise,3,7,0.5952380952380952,,0.05564830272676683,,0.10178117048346055,,[0.52983484],
895,MultiChannelCNN,brute,full-hh,True,surprise,4,7,0.0,,0.0,,0.0,,[0.93364578],
896,MultiChannelCNN,brute,full-hh,True,surprise,5,7,0.08508014796547472,,0.15198237885462554,,0.10909090909090909,,[0.80721861],
897,MultiChannelCNN,brute,full-hh,True,surprise,6,7,0.1111111111111111,,0.0030120481927710845,,0.005865102639296188,,[0.75716332],
898,MultiChannelCNN,brute,full-hh,True,surprise,7,7,0.012232415902140673,,0.06153846153846154,,0.02040816326530612,,[0.80857428],
899,MultiChannelCNN,brute,full-hh,True,surprise,average,7,0.15011103406600873,0.1854681669852943,0.097816557847317,0.12095291513544548,0.08378792458971054,0.09448937576671185,0.7616579048849237,0.10760794859179706
900,MultiChannelCNN,brute,full-head,True,surprise,0,7,0.09345794392523364,,0.06546644844517185,,0.07699711260827719,,[0.70124611],
901,MultiChannelCNN,brute,full-head,True,surprise,1,7,0.0,,0.0,,0.0,,[0.7403567],
902,MultiChannelCNN,brute,full-head,True,surprise,2,7,0.1704312114989733,,0.30970149253731344,,0.2198675496688742,,[0.77223511],
903,MultiChannelCNN,brute,full-head,True,surprise,3,7,0.49183303085299457,,0.15080690038953812,,0.23083475298126063,,[0.51891316],
904,MultiChannelCNN,brute,full-head,True,surprise,4,7,0.0,,0.0,,0.0,,[0.93315244],
905,MultiChannelCNN,brute,full-head,True,surprise,5,7,0.09741379310344828,,0.2488986784140969,,0.14002478314745972,,[0.7625727],
906,MultiChannelCNN,brute,full-head,True,surprise,6,7,0.25757575757575757,,0.05120481927710843,,0.08542713567839197,,[0.73925501],
907,MultiChannelCNN,brute,full-head,True,surprise,7,7,0.0,,0.0,,0.0,,[0.9499003],
908,MultiChannelCNN,brute,full-head,True,surprise,average,7,0.13883896711955093,0.1586291126435811,0.10325979238290359,0.11303506060442406,0.09414391676053296,0.08913129138588229,0.7647039413208606,0.12669564444761985
909,MultiChannelCNN,brute,head,True,surprise,0,7,0.0,,0.0,,0.0,,[0.80965732],
910,MultiChannelCNN,brute,head,True,surprise,1,7,0.0,,0.0,,0.0,,[0.7403567],
911,MultiChannelCNN,brute,head,True,surprise,2,7,0.0,,0.0,,0.0,,[0.89636504],
912,MultiChannelCNN,brute,head,True,surprise,3,7,0.0,,0.0,,0.0,,[0.5213106],
913,MultiChannelCNN,brute,head,True,surprise,4,7,0.0,,0.0,,0.0,,[1.],
914,MultiChannelCNN,brute,head,True,surprise,5,7,0.0,,0.0,,0.0,,[0.91908998],
915,MultiChannelCNN,brute,head,True,surprise,6,7,0.0,,0.0,,0.0,,[0.76217765],
916,MultiChannelCNN,brute,head,True,surprise,7,7,0.0,,0.0,,0.0,,[0.96684945],
917,MultiChannelCNN,brute,head,True,surprise,average,7,0.0,0.0,0.0,0.0,0.0,0.0,0.8269758427532188,0.14501496152586946
918,MultiChannelCNN,brute,hands,True,surprise,0,7,0.0,,0.0,,0.0,,[0.80965732],
919,MultiChannelCNN,brute,hands,True,surprise,1,7,0.0,,0.0,,0.0,,[0.7403567],
920,MultiChannelCNN,brute,hands,True,surprise,2,7,0.0,,0.0,,0.0,,[0.89636504],
921,MultiChannelCNN,brute,hands,True,surprise,3,7,0.0,,0.0,,0.0,,[0.5213106],
922,MultiChannelCNN,brute,hands,True,surprise,4,7,0.0,,0.0,,0.0,,[1.],
923,MultiChannelCNN,brute,hands,True,surprise,5,7,0.0,,0.0,,0.0,,[0.92234006],
924,MultiChannelCNN,brute,hands,True,surprise,6,7,0.0,,0.0,,0.0,,[0.76217765],
925,MultiChannelCNN,brute,hands,True,surprise,7,7,0.0,,0.0,,0.0,,[0.96759721],
926,MultiChannelCNN,brute,hands,True,surprise,average,7,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
927,MultiChannelCNN,brute,full,True,surprise,0,7,0.510548523206751,,0.19803600654664485,,0.285377358490566,,[0.81121495],
928,MultiChannelCNN,brute,full,True,surprise,1,7,0.22493224932249323,,0.06629392971246006,,0.10240592227020358,,[0.69825798],
929,MultiChannelCNN,brute,full,True,surprise,2,7,0.23636363636363636,,0.43656716417910446,,0.3066841415465269,,[0.79543697],
930,MultiChannelCNN,brute,full,True,surprise,3,7,0.3764705882352941,,0.017807456872565387,,0.03400637619553666,,[0.51571657],
931,MultiChannelCNN,brute,full,True,surprise,4,7,0.0,,0.0,,0.0,,[0.85397139],
932,MultiChannelCNN,brute,full,True,surprise,5,7,0.15390879478827363,,0.41629955947136565,,0.22473246135552916,,[0.7769415],
933,MultiChannelCNN,brute,full,True,surprise,6,7,0.573170731707317,,0.28313253012048195,,0.3790322580645161,,[0.77936963],
934,MultiChannelCNN,brute,full,True,surprise,7,7,0.0,,0.0,,0.0,,[0.87836491],
